containerid,coke_ind,coke_kilo
gcn79292425,0,0
gcn79292429,0,0
gcn79292443,1,4
gcn79292450,0,0
gcn79292483,0,0
gcn79292494,0,0
gcn79292495,0,0
gcn79292501,0,0
gcn79292503,0,0
gcn79292505,0,0
gcn79292519,0,0
gcn79292548,0,0
gcn79292563,0,0
gcn79292565,0,0
gcn79292571,0,0
gcn79292581,0,0
gcn79292585,0,0
gcn79292586,0,0
gcn79292593,0,0
gcn79292594,0,0
gcn79292598,0,0
gcn79292599,0,0
gcn79292608,0,0
gcn79292611,0,0
gcn79292643,0,0
gcn79292645,0,0
gcn79292649,0,0
gcn79292651,0,0
gcn79292657,0,0
gcn79292658,0,0
gcn79292659,0,0
gcn79292664,0,0
gcn79292676,0,0
gcn79292680,0,0
gcn79292684,0,0
gcn79292695,0,0
gcn79292704,0,0
gcn79292710,0,0
gcn79292713,0,0
gcn79292722,0,0
gcn79292724,0,0
gcn79292730,0,0
gcn79292733,0,0
gcn79292735,0,0
gcn79292751,0,0
gcn79292762,0,0
gcn79292772,0,0
gcn79292778,0,0
gcn79292781,0,0
gcn79292802,0,0
gcn79292809,0,0
gcn79292810,0,0
gcn79292812,0,0
gcn79292818,0,0
gcn79292819,0,0
gcn79292828,0,0
gcn79292844,0,0
gcn79292845,0,0
gcn79292846,0,0
gcn79292851,0,0
gcn79292852,0,0
gcn79292855,0,0
gcn79292859,0,0
gcn79292864,0,0
gcn79292869,0,0
gcn79292887,0,0
gcn79292894,0,0
gcn79292907,0,0
gcn79292908,0,0
gcn79292912,0,0
gcn79292918,0,0
gcn79292934,0,0
gcn79292935,0,0
gcn79292936,0,0
gcn79292945,0,0
gcn79292950,0,0
gcn79292960,0,0
gcn79292963,0,0
gcn79292975,0,0
gcn79292978,0,0
gcn79292987,0,0
gcn79293001,0,0
gcn79293015,0,0
gcn79293023,0,0
gcn79293044,0,0
gcn79293062,0,0
gcn79293067,0,0
gcn79293073,0,0
gcn79293074,0,0
gcn79293078,0,0
gcn79293085,0,0
gcn79293090,0,0
gcn79293093,0,0
gcn79293109,0,0
gcn79293111,0,0
gcn79293116,0,0
gcn79293130,0,0
gcn79293137,0,0
gcn79293150,0,0
gcn79293151,0,0
gcn79293174,0,0
gcn79293182,0,0
gcn79293183,0,0
gcn79293185,0,0
gcn79293193,0,0
gcn79293197,0,0
gcn79293207,0,0
gcn79293211,0,0
gcn79293219,0,0
gcn79293220,0,0
gcn79293225,0,0
gcn79293226,0,0
gcn79293234,0,0
gcn79293235,0,0
gcn79293250,0,0
gcn79293258,0,0
gcn79293259,0,0
gcn79293262,0,0
gcn79293264,0,0
gcn79293265,0,0
gcn79293267,0,0
gcn79293281,0,0
gcn79293300,0,0
gcn79293301,0,0
gcn79293303,0,0
gcn79293308,0,0
gcn79293310,0,0
gcn79293314,0,0
gcn79293322,0,0
gcn79293336,0,0
gcn79293337,0,0
gcn79293338,1,4
gcn79293339,0,0
gcn79293353,0,0
gcn79293363,0,0
gcn79293364,0,0
gcn79293400,0,0
gcn79293412,0,0
gcn79293432,0,0
gcn79293440,0,0
gcn79293450,0,0
gcn79293453,0,0
gcn79293455,0,0
gcn79293461,0,0
gcn79293467,0,0
gcn79293469,0,0
gcn79293471,0,0
gcn79293473,0,0
gcn79293481,0,0
gcn79293488,0,0
gcn79293493,0,0
gcn79293496,0,0
gcn79293505,0,0
gcn79293529,0,0
gcn79293534,0,0
gcn79293537,0,0
gcn79293541,0,0
gcn79293544,0,0
gcn79293548,0,0
gcn79293573,0,0
gcn79293578,0,0
gcn79293602,0,0
gcn79293603,0,0
gcn79293609,0,0
gcn79293625,0,0
gcn79293633,0,0
gcn79293638,0,0
gcn79293641,0,0
gcn79293651,0,0
gcn79293652,0,0
gcn79293688,0,0
gcn79293713,0,0
gcn79293722,0,0
gcn79293729,0,0
gcn79293734,0,0
gcn79293739,0,0
gcn79293743,0,0
gcn79293758,0,0
gcn79293766,0,0
gcn79293770,0,0
gcn79293774,0,0
gcn79293778,0,0
gcn79293780,0,0
gcn79293781,0,0
gcn79293794,0,0
gcn79293804,0,0
gcn79293806,0,0
gcn79293831,0,0
gcn79293833,0,0
gcn79293842,0,0
gcn79293852,0,0
gcn79293862,0,0
gcn79293881,0,0
gcn79293882,0,0
gcn79293895,0,0
gcn79293903,0,0
gcn79293904,0,0
gcn79293906,0,0
gcn79293908,0,0
gcn79293910,0,0
gcn79293911,0,0
gcn79293919,0,0
gcn79293922,0,0
gcn79293950,0,0
gcn79293953,0,0
gcn79293963,0,0
gcn79293972,0,0
gcn79293973,0,0
gcn79293997,0,0
gcn79294002,0,0
gcn79294010,0,0
gcn79294022,0,0
gcn79294033,0,0
gcn79294037,0,0
gcn79294043,0,0
gcn79294046,0,0
gcn79294048,0,0
gcn79294058,0,0
gcn79294062,0,0
gcn79294075,0,0
gcn79294085,0,0
gcn79294092,0,0
gcn79294095,0,0
gcn79294106,0,0
gcn79294107,0,0
gcn79294112,0,0
gcn79294113,0,0
gcn79294114,0,0
gcn79294118,0,0
gcn79294124,0,0
gcn79294125,0,0
gcn79294141,0,0
gcn79294143,0,0
gcn79294148,0,0
gcn79294149,0,0
gcn79294151,0,0
gcn79294164,0,0
gcn79294175,0,0
gcn79294177,0,0
gcn79294185,0,0
gcn79294191,0,0
gcn79294203,0,0
gcn79294223,0,0
gcn79294230,0,0
gcn79294231,0,0
gcn79294232,0,0
gcn79294239,0,0
gcn79294244,0,0
gcn79294256,0,0
gcn79294271,0,0
gcn79294281,0,0
gcn79294300,0,0
gcn79294311,0,0
gcn79294313,0,0
gcn79294325,0,0
gcn79294328,0,0
gcn79294335,0,0
gcn79294338,0,0
gcn79294339,0,0
gcn79294349,0,0
gcn79294357,0,0
gcn79294363,0,0
gcn79294372,0,0
gcn79294378,0,0
gcn79294385,0,0
gcn79294396,0,0
gcn79294409,0,0
gcn79294416,0,0
gcn79294432,0,0
gcn79294436,0,0
gcn79294443,0,0
gcn79294450,0,0
gcn79294452,0,0
gcn79294459,0,0
gcn79294463,0,0
gcn79294464,0,0
gcn79294467,0,0
gcn79294473,0,0
gcn79294501,0,0
gcn79294502,0,0
gcn79294509,0,0
gcn79294510,0,0
gcn79294516,0,0
gcn79294525,1,30
gcn79294528,0,0
gcn79294542,0,0
gcn79294559,0,0
gcn79294563,0,0
gcn79294564,0,0
gcn79294573,0,0
gcn79294575,0,0
gcn79294576,0,0
gcn79294583,0,0
gcn79294591,0,0
gcn79294594,0,0
gcn79294597,0,0
gcn79294608,0,0
gcn79294615,0,0
gcn79294617,0,0
gcn79294622,0,0
gcn79294623,0,0
gcn79294624,0,0
gcn79294635,0,0
gcn79294647,0,0
gcn79294655,0,0
gcn79294668,0,0
gcn79294683,0,0
gcn79294684,0,0
gcn79294690,0,0
gcn79294704,0,0
gcn79294705,0,0
gcn79294712,0,0
gcn79294724,0,0
gcn79294735,0,0
gcn79294739,0,0
gcn79294743,0,0
gcn79294744,0,0
gcn79294755,0,0
gcn79294762,0,0
gcn79294764,0,0
gcn79294774,0,0
gcn79294792,0,0
gcn79294796,0,0
gcn79294800,0,0
gcn79294802,0,0
gcn79294805,0,0
gcn79294809,0,0
gcn79294817,0,0
gcn79294826,0,0
gcn79294827,0,0
gcn79294849,0,0
gcn79294856,0,0
gcn79294868,0,0
gcn79294875,0,0
gcn79294882,0,0
gcn79294883,0,0
gcn79294884,0,0
gcn79294885,0,0
gcn79294898,0,0
gcn79294902,0,0
gcn79294906,0,0
gcn79294907,0,0
gcn79294923,0,0
gcn79294927,0,0
gcn79294936,0,0
gcn79294948,0,0
gcn79294955,0,0
gcn79294963,0,0
gcn79294964,0,0
gcn79294971,0,0
gcn79294992,0,0
gcn79295001,0,0
gcn79295003,0,0
gcn79295005,0,0
gcn79295010,0,0
gcn79295018,0,0
gcn79295025,0,0
gcn79295027,0,0
gcn79295028,0,0
gcn79295055,0,0
gcn79295059,0,0
gcn79295073,0,0
gcn79295079,0,0
gcn79295081,0,0
gcn79295083,0,0
gcn79295085,0,0
gcn79295089,0,0
gcn79295092,0,0
gcn79295102,0,0
gcn79295107,0,0
gcn79295110,0,0
gcn79295123,0,0
gcn79295128,0,0
gcn79295132,0,0
gcn79295148,0,0
gcn79295155,0,0
gcn79295157,0,0
gcn79295161,0,0
gcn79295169,0,0
gcn79295183,0,0
gcn79295184,0,0
gcn79295189,0,0
gcn79295190,0,0
gcn79295197,0,0
gcn79295199,0,0
gcn79295200,0,0
gcn79295202,0,0
gcn79295208,0,0
gcn79295210,0,0
gcn79295213,0,0
gcn79295217,0,0
gcn79295220,0,0
gcn79295226,0,0
gcn79295229,0,0
gcn79295231,0,0
gcn79295239,0,0
gcn79295243,0,0
gcn79295248,0,0
gcn79295250,0,0
gcn79295259,0,0
gcn79295263,0,0
gcn79295264,0,0
gcn79295271,0,0
gcn79295275,0,0
gcn79295282,0,0
gcn79295284,0,0
gcn79295287,0,0
gcn79295299,0,0
gcn79295311,0,0
gcn79295316,0,0
gcn79295321,0,0
gcn79295322,0,0
gcn79295329,0,0
gcn79295340,0,0
gcn79295342,0,0
gcn79295354,0,0
gcn79295356,0,0
gcn79295357,0,0
gcn79295361,0,0
gcn79295363,0,0
gcn79295366,0,0
gcn79295370,0,0
gcn79295376,0,0
gcn79295379,0,0
gcn79295384,0,0
gcn79295386,0,0
gcn79295399,0,0
gcn79295400,0,0
gcn79295403,0,0
gcn79295404,0,0
gcn79295406,0,0
gcn79295409,0,0
gcn79295418,0,0
gcn79295438,0,0
gcn79295442,0,0
gcn79295445,0,0
gcn79295446,0,0
gcn79295447,0,0
gcn79295454,0,0
gcn79295456,0,0
gcn79295459,0,0
gcn79295460,0,0
gcn79295461,0,0
gcn79295462,0,0
gcn79295474,0,0
gcn79295479,0,0
gcn79295502,0,0
gcn79295503,0,0
gcn79295509,0,0
gcn79295519,0,0
gcn79295523,0,0
gcn79295524,0,0
gcn79295530,0,0
gcn79295533,0,0
gcn79295537,0,0
gcn79295538,0,0
gcn79295546,0,0
gcn79295556,0,0
gcn79295560,0,0
gcn79295561,0,0
gcn79295567,0,0
gcn79295568,0,0
gcn79295573,0,0
gcn79295579,0,0
gcn79295581,0,0
gcn79295586,0,0
gcn79295588,0,0
gcn79295590,0,0
gcn79295599,0,0
gcn79295656,0,0
gcn79295664,0,0
gcn79295669,0,0
gcn79295706,0,0
gcn79295715,0,0
gcn79295720,0,0
gcn79295725,0,0
gcn79295736,0,0
gcn79295746,0,0
gcn79295761,0,0
gcn79295765,0,0
gcn79295772,0,0
gcn79295783,0,0
gcn79295785,0,0
gcn79295789,0,0
gcn79295799,0,0
gcn79295806,0,0
gcn79295810,0,0
gcn79295811,0,0
gcn79295819,0,0
gcn79295829,0,0
gcn79295830,0,0
gcn79295834,0,0
gcn79295839,0,0
gcn79295845,0,0
gcn79295846,0,0
gcn79295863,0,0
gcn79295874,0,0
gcn79295892,0,0
gcn79295899,0,0
gcn79295903,0,0
gcn79295909,0,0
gcn79295912,0,0
gcn79295914,0,0
gcn79295916,1,6
gcn79295924,0,0
gcn79295930,0,0
gcn79295949,0,0
gcn79295951,0,0
gcn79295955,0,0
gcn79295961,0,0
gcn79295966,0,0
gcn79295970,0,0
gcn79295978,0,0
gcn79295984,0,0
gcn79295991,0,0
gcn79295996,0,0
gcn79295999,0,0
gcn79296007,0,0
gcn79296009,0,0
gcn79296012,0,0
gcn79296020,0,0
gcn79296030,0,0
gcn79296033,0,0
gcn79296038,0,0
gcn79296046,0,0
gcn79296049,0,0
gcn79296053,0,0
gcn79296065,0,0
gcn79296066,0,0
gcn79296068,0,0
gcn79296069,0,0
gcn79296070,0,0
gcn79296080,0,0
gcn79296086,0,0
gcn79296098,0,0
gcn79296107,0,0
gcn79296109,0,0
gcn79296123,0,0
gcn79296126,0,0
gcn79296128,0,0
gcn79296129,0,0
gcn79296135,0,0
gcn79296151,0,0
gcn79296160,0,0
gcn79296166,0,0
gcn79296169,0,0
gcn79296173,0,0
gcn79296174,0,0
gcn79296179,0,0
gcn79296184,0,0
gcn79296185,0,0
gcn79296195,0,0
gcn79296202,0,0
gcn79296203,0,0
gcn79296206,0,0
gcn79296229,0,0
gcn79296246,0,0
gcn79296261,0,0
gcn79296274,0,0
gcn79296278,0,0
gcn79296283,0,0
gcn79296286,0,0
gcn79296289,0,0
gcn79296295,0,0
gcn79296298,0,0
gcn79296299,0,0
gcn79296300,0,0
gcn79296301,0,0
gcn79296312,0,0
gcn79296316,0,0
gcn79296320,0,0
gcn79296335,0,0
gcn79296347,0,0
gcn79296353,0,0
gcn79296364,0,0
gcn79296373,0,0
gcn79296385,0,0
gcn79296386,0,0
gcn79296388,0,0
gcn79296415,0,0
gcn79296417,0,0
gcn79296422,0,0
gcn79296426,0,0
gcn79296428,0,0
gcn79296430,0,0
gcn79296442,0,0
gcn79296451,0,0
gcn79296454,0,0
gcn79296456,0,0
gcn79296465,0,0
gcn79296469,0,0
gcn79296470,0,0
gcn79296471,0,0
gcn79296480,0,0
gcn79296485,0,0
gcn79296486,0,0
gcn79296488,0,0
gcn79296492,0,0
gcn79296497,0,0
gcn79296502,0,0
gcn79296504,0,0
gcn79296508,0,0
gcn79296523,0,0
gcn79296529,0,0
gcn79296530,0,0
gcn79296544,0,0
gcn79296545,0,0
gcn79296548,0,0
gcn79296560,0,0
gcn79296566,0,0
gcn79296568,0,0
gcn79296569,0,0
gcn79296575,0,0
gcn79296580,0,0
gcn79296587,0,0
gcn79296589,0,0
gcn79296600,0,0
gcn79296601,0,0
gcn79296604,0,0
gcn79296607,0,0
gcn79296620,0,0
gcn79296621,0,0
gcn79296622,0,0
gcn79296623,0,0
gcn79296624,0,0
gcn79296630,0,0
gcn79296641,0,0
gcn79296644,0,0
gcn79296647,0,0
gcn79296667,0,0
gcn79296683,0,0
gcn79296696,0,0
gcn79296698,0,0
gcn79296701,0,0
gcn79296705,0,0
gcn79296709,0,0
gcn79296712,0,0
gcn79296716,0,0
gcn79296733,0,0
gcn79296736,0,0
gcn79296738,0,0
gcn79296744,0,0
gcn79296745,0,0
gcn79296748,0,0
gcn79296752,0,0
gcn79296764,0,0
gcn79296766,0,0
gcn79296774,0,0
gcn79296778,0,0
gcn79296800,0,0
gcn79296809,0,0
gcn79296813,0,0
gcn79296815,0,0
gcn79296817,0,0
gcn79296818,0,0
gcn79296821,0,0
gcn79296824,0,0
gcn79296831,0,0
gcn79296833,0,0
gcn79296841,0,0
gcn79296847,0,0
gcn79296848,0,0
gcn79296855,0,0
gcn79296857,0,0
gcn79296865,0,0
gcn79296866,0,0
gcn79296875,0,0
gcn79296887,0,0
gcn79296888,0,0
gcn79296893,0,0
gcn79296896,0,0
gcn79296897,0,0
gcn79296900,0,0
gcn79296903,0,0
gcn79296906,0,0
gcn79296914,0,0
gcn79296915,0,0
gcn79296918,0,0
gcn79296922,0,0
gcn79296928,0,0
gcn79296938,0,0
gcn79296940,0,0
gcn79296943,0,0
gcn79296957,0,0
gcn79296960,0,0
gcn79296962,0,0
gcn79296978,0,0
gcn79296990,0,0
gcn79296994,0,0
gcn79297004,0,0
gcn79297009,0,0
gcn79297013,0,0
gcn79297034,0,0
gcn79297035,0,0
gcn79297058,0,0
gcn79297059,0,0
gcn79297060,0,0
gcn79297063,0,0
gcn79297068,0,0
gcn79297072,0,0
gcn79297078,0,0
gcn79297085,0,0
gcn79297095,0,0
gcn79297097,0,0
gcn79297102,0,0
gcn79297110,0,0
gcn79297120,0,0
gcn79297130,0,0
gcn79297138,0,0
gcn79297139,0,0
gcn79297143,0,0
gcn79297146,0,0
gcn79297147,0,0
gcn79297161,0,0
gcn79297170,0,0
gcn79297191,0,0
gcn79297194,0,0
gcn79297202,0,0
gcn79297210,0,0
gcn79297213,0,0
gcn79297235,0,0
gcn79297236,0,0
gcn79297252,0,0
gcn79297260,0,0
gcn79297262,0,0
gcn79297264,0,0
gcn79297275,0,0
gcn79297292,0,0
gcn79297311,0,0
gcn79297312,0,0
gcn79297318,0,0
gcn79297326,0,0
gcn79297329,0,0
gcn79297330,0,0
gcn79297335,0,0
gcn79297338,0,0
gcn79297348,0,0
gcn79297349,0,0
gcn79297356,0,0
gcn79297361,0,0
gcn79297367,0,0
gcn79297375,0,0
gcn79297378,0,0
gcn79297379,0,0
gcn79297380,0,0
gcn79297383,0,0
gcn79297404,0,0
gcn79297414,0,0
gcn79297427,0,0
gcn79297438,0,0
gcn79297452,0,0
gcn79297473,0,0
gcn79297493,0,0
gcn79297496,0,0
gcn79297510,0,0
gcn79297513,0,0
gcn79297523,0,0
gcn79297536,0,0
gcn79297539,0,0
gcn79297546,0,0
gcn79297547,0,0
gcn79297562,0,0
gcn79297565,0,0
gcn79297570,0,0
gcn79297578,0,0
gcn79297589,0,0
gcn79297593,0,0
gcn79297602,0,0
gcn79297605,0,0
gcn79297608,0,0
gcn79297619,0,0
gcn79297625,0,0
gcn79297637,0,0
gcn79297643,0,0
gcn79297644,0,0
gcn79297645,0,0
gcn79297647,0,0
gcn79297648,0,0
gcn79297657,0,0
gcn79297662,0,0
gcn79297674,0,0
gcn79297692,0,0
gcn79297696,0,0
gcn79297702,0,0
gcn79297709,0,0
gcn79297716,0,0
gcn79297733,0,0
gcn79297738,0,0
gcn79297739,0,0
gcn79297757,0,0
gcn79297773,0,0
gcn79297775,0,0
gcn79297779,0,0
gcn79297786,0,0
gcn79297794,0,0
gcn79297795,0,0
gcn79297799,0,0
gcn79297804,0,0
gcn79297811,0,0
gcn79297815,0,0
gcn79297828,0,0
gcn79297829,0,0
gcn79297835,0,0
gcn79297850,0,0
gcn79297853,0,0
gcn79297854,0,0
gcn79297866,0,0
gcn79297889,0,0
gcn79297892,0,0
gcn79297898,0,0
gcn79297906,0,0
gcn79297912,0,0
gcn79297916,0,0
gcn79297920,0,0
gcn79297922,0,0
gcn79297927,0,0
gcn79297929,0,0
gcn79297930,0,0
gcn79297931,0,0
gcn79297933,0,0
gcn79297949,0,0
gcn79297960,0,0
gcn79297972,0,0
gcn79297973,0,0
gcn79297982,0,0
gcn79297985,0,0
gcn79297986,0,0
gcn79297998,0,0
gcn79298045,0,0
gcn79298050,0,0
gcn79298052,0,0
gcn79298054,0,0
gcn79298062,0,0
gcn79298067,0,0
gcn79298075,0,0
gcn79298077,0,0
gcn79298095,0,0
gcn79298100,0,0
gcn79298108,0,0
gcn79298111,0,0
gcn79298114,0,0
gcn79298123,0,0
gcn79298127,0,0
gcn79298141,0,0
gcn79298147,0,0
gcn79298150,0,0
gcn79298158,0,0
gcn79298159,0,0
gcn79298169,0,0
gcn79298170,0,0
gcn79298174,0,0
gcn79298180,0,0
gcn79298181,0,0
gcn79298186,0,0
gcn79298216,0,0
gcn79298222,0,0
gcn79298230,0,0
gcn79298232,0,0
gcn79298242,0,0
gcn79298243,0,0
gcn79298244,0,0
gcn79298247,0,0
gcn79298248,0,0
gcn79298252,0,0
gcn79298257,0,0
gcn79298262,0,0
gcn79298266,0,0
gcn79298268,0,0
gcn79298272,0,0
gcn79298274,0,0
gcn79298275,0,0
gcn79298277,0,0
gcn79298279,0,0
gcn79298282,0,0
gcn79298291,0,0
gcn79298295,0,0
gcn79298297,0,0
gcn79298301,0,0
gcn79298302,0,0
gcn79298307,0,0
gcn79298319,0,0
gcn79298321,0,0
gcn79298330,0,0
gcn79298336,0,0
gcn79298344,0,0
gcn79298348,0,0
gcn79298361,0,0
gcn79298372,0,0
gcn79298374,0,0
gcn79298385,0,0
gcn79298386,0,0
gcn79298392,0,0
gcn79298400,0,0
gcn79298401,0,0
gcn79298414,0,0
gcn79298417,0,0
gcn79298424,1,8
gcn79298428,0,0
gcn79298437,0,0
gcn79298443,0,0
gcn79298444,0,0
gcn79298447,0,0
gcn79298454,0,0
gcn79298459,0,0
gcn79298461,0,0
gcn79298462,0,0
gcn79298472,0,0
gcn79298480,0,0
gcn79298491,0,0
gcn79298494,0,0
gcn79298496,0,0
gcn79298497,0,0
gcn79298507,0,0
gcn79298508,0,0
gcn79298518,0,0
gcn79298538,0,0
gcn79298547,0,0
gcn79298555,0,0
gcn79298558,0,0
gcn79298561,0,0
gcn79298565,0,0
gcn79298566,0,0
gcn79298574,0,0
gcn79298580,0,0
gcn79298588,0,0
gcn79298595,0,0
gcn79298602,0,0
gcn79298604,0,0
gcn79298614,0,0
gcn79298619,0,0
gcn79298627,0,0
gcn79298634,0,0
gcn79298638,0,0
gcn79298641,0,0
gcn79298646,0,0
gcn79298655,0,0
gcn79298657,0,0
gcn79298659,0,0
gcn79298662,0,0
gcn79298678,0,0
gcn79298682,0,0
gcn79298685,0,0
gcn79298700,0,0
gcn79298707,0,0
gcn79298709,0,0
gcn79298710,0,0
gcn79298724,0,0
gcn79298732,0,0
gcn79298733,0,0
gcn79298739,0,0
gcn79298743,0,0
gcn79298748,0,0
gcn79298761,0,0
gcn79298765,0,0
gcn79298771,0,0
gcn79298777,0,0
gcn79298778,0,0
gcn79298782,0,0
gcn79298814,0,0
gcn79298818,0,0
gcn79298826,0,0
gcn79298839,0,0
gcn79298842,0,0
gcn79298849,0,0
gcn79298852,0,0
gcn79298857,0,0
gcn79298862,0,0
gcn79298870,0,0
gcn79298874,0,0
gcn79298901,0,0
gcn79298902,0,0
gcn79298906,0,0
gcn79298907,0,0
gcn79298908,0,0
gcn79298911,0,0
gcn79298914,0,0
gcn79298916,0,0
gcn79298922,0,0
gcn79298924,0,0
gcn79298936,0,0
gcn79298943,0,0
gcn79298946,0,0
gcn79298951,0,0
gcn79298953,0,0
gcn79298957,0,0
gcn79298966,0,0
gcn79298976,0,0
gcn79298983,0,0
gcn79298988,0,0
gcn79298990,0,0
gcn79298993,0,0
gcn79298997,0,0
gcn79299002,0,0
gcn79299007,0,0
gcn79299013,0,0
gcn79299016,0,0
gcn79299020,0,0
gcn79299021,0,0
gcn79299025,0,0
gcn79299033,0,0
gcn79299057,0,0
gcn79299059,0,0
gcn79299060,0,0
gcn79299062,0,0
gcn79299063,0,0
gcn79299068,0,0
gcn79299070,0,0
gcn79299078,0,0
gcn79299081,0,0
gcn79299090,0,0
gcn79299091,0,0
gcn79299097,0,0
gcn79299105,0,0
gcn79299114,0,0
gcn79299116,0,0
gcn79299119,0,0
gcn79299142,0,0
gcn79299146,0,0
gcn79299149,0,0
gcn79299152,0,0
gcn79299161,0,0
gcn79299162,0,0
gcn79299165,0,0
gcn79299169,0,0
gcn79299183,0,0
gcn79299193,0,0
gcn79299197,0,0
gcn79299199,0,0
gcn79299201,0,0
gcn79299205,0,0
gcn79299213,0,0
gcn79299221,0,0
gcn79299223,0,0
gcn79299224,0,0
gcn79299230,0,0
gcn79299232,0,0
gcn79299237,0,0
gcn79299250,0,0
gcn79299252,0,0
gcn79299260,0,0
gcn79299264,0,0
gcn79299270,0,0
gcn79299273,0,0
gcn79299278,0,0
gcn79299281,0,0
gcn79299291,0,0
gcn79299304,0,0
gcn79299308,0,0
gcn79299313,0,0
gcn79299328,0,0
gcn79299331,0,0
gcn79299351,0,0
gcn79299355,0,0
gcn79299368,0,0
gcn79299370,0,0
gcn79299375,0,0
gcn79299379,0,0
gcn79299391,0,0
gcn79299395,0,0
gcn79299418,0,0
gcn79299420,0,0
gcn79299426,0,0
gcn79299428,0,0
gcn79299431,0,0
gcn79299434,0,0
gcn79299437,0,0
gcn79299446,0,0
gcn79299454,0,0
gcn79299477,0,0
gcn79299483,0,0
gcn79299484,0,0
gcn79299485,0,0
gcn79299486,0,0
gcn79299488,0,0
gcn79299502,0,0
gcn79299512,0,0
gcn79299514,0,0
gcn79299517,0,0
gcn79299525,0,0
gcn79299546,0,0
gcn79299548,0,0
gcn79299558,0,0
gcn79299561,0,0
gcn79299571,0,0
gcn79299574,0,0
gcn79299578,0,0
gcn79299585,0,0
gcn79299586,0,0
gcn79299597,0,0
gcn79299601,0,0
gcn79299603,0,0
gcn79299610,0,0
gcn79299616,0,0
gcn79299625,0,0
gcn79299632,0,0
gcn79299635,0,0
gcn79299638,0,0
gcn79299645,0,0
gcn79299647,0,0
gcn79299650,0,0
gcn79299659,0,0
gcn79299684,0,0
gcn79299693,0,0
gcn79299698,0,0
gcn79299704,0,0
gcn79299712,0,0
gcn79299717,0,0
gcn79299719,0,0
gcn79299736,0,0
gcn79299737,0,0
gcn79299740,0,0
gcn79299742,0,0
gcn79299743,0,0
gcn79299750,0,0
gcn79299753,0,0
gcn79299754,0,0
gcn79299765,0,0
gcn79299771,0,0
gcn79299773,0,0
gcn79299775,0,0
gcn79299779,0,0
gcn79299781,0,0
gcn79299784,0,0
gcn79299787,0,0
gcn79299788,0,0
gcn79299799,0,0
gcn79299804,0,0
gcn79299808,0,0
gcn79299811,0,0
gcn79299829,0,0
gcn79299843,0,0
gcn79299844,0,0
gcn79299847,0,0
gcn79299854,0,0
gcn79299866,0,0
gcn79299871,0,0
gcn79299873,0,0
gcn79299874,0,0
gcn79299876,0,0
gcn79299886,0,0
gcn79299892,0,0
gcn79299901,0,0
gcn79299903,0,0
gcn79299908,0,0
gcn79299909,0,0
gcn79299915,0,0
gcn79299916,0,0
gcn79299921,0,0
gcn79299930,0,0
gcn79299933,0,0
gcn79299943,0,0
gcn79299944,0,0
gcn79299945,0,0
gcn79299947,0,0
gcn79299963,0,0
gcn79299965,0,0
gcn79299966,0,0
gcn79299979,0,0
gcn79299982,0,0
gcn79299987,0,0
gcn79299994,0,0
gcn79300004,0,0
gcn79300008,0,0
gcn79300009,0,0
gcn79300019,0,0
gcn79300024,0,0
gcn79300040,0,0
gcn79300046,0,0
gcn79300049,0,0
gcn79300058,0,0
gcn79300063,0,0
gcn79300064,0,0
gcn79300076,0,0
gcn79300079,0,0
gcn79300091,0,0
gcn79300114,0,0
gcn79300117,0,0
gcn79300118,0,0
gcn79300123,0,0
gcn79300125,0,0
gcn79300132,0,0
gcn79300135,0,0
gcn79300136,0,0
gcn79300137,0,0
gcn79300146,0,0
gcn79300167,0,0
gcn79300177,0,0
gcn79300179,0,0
gcn79300182,0,0
gcn79300187,0,0
gcn79300195,0,0
gcn79300199,0,0
gcn79300212,0,0
gcn79300213,0,0
gcn79300214,0,0
gcn79300230,0,0
gcn79300237,0,0
gcn79300242,0,0
gcn79300251,0,0
gcn79300254,0,0
gcn79300256,0,0
gcn79300259,0,0
gcn79300260,0,0
gcn79300261,0,0
gcn79300269,0,0
gcn79300272,0,0
gcn79300280,0,0
gcn79300298,0,0
gcn79300300,0,0
gcn79300311,0,0
gcn79300314,0,0
gcn79300330,0,0
gcn79300332,0,0
gcn79300342,0,0
gcn79300343,0,0
gcn79300354,0,0
gcn79300365,0,0
gcn79300372,0,0
gcn79300385,0,0
gcn79300386,0,0
gcn79300413,0,0
gcn79300421,0,0
gcn79300435,0,0
gcn79300447,0,0
gcn79300451,0,0
gcn79300459,0,0
gcn79300464,0,0
gcn79300477,0,0
gcn79300478,0,0
gcn79300479,0,0
gcn79300483,0,0
gcn79300484,0,0
gcn79300488,0,0
gcn79300495,0,0
gcn79300498,0,0
gcn79300501,0,0
gcn79300503,0,0
gcn79300506,0,0
gcn79300507,0,0
gcn79300516,0,0
gcn79300526,0,0
gcn79300527,0,0
gcn79300528,0,0
gcn79300540,0,0
gcn79300542,0,0
gcn79300546,0,0
gcn79300554,0,0
gcn79300556,0,0
gcn79300557,0,0
gcn79300558,0,0
gcn79300563,0,0
gcn79300567,0,0
gcn79300572,0,0
gcn79300575,0,0
gcn79300576,0,0
gcn79300581,0,0
gcn79300582,0,0
gcn79300585,0,0
gcn79300601,0,0
gcn79300612,0,0
gcn79300618,0,0
gcn79300621,0,0
gcn79300622,0,0
gcn79300631,0,0
gcn79300636,0,0
gcn79300637,0,0
gcn79300648,0,0
gcn79300651,0,0
gcn79300659,0,0
gcn79300670,0,0
gcn79300674,0,0
